event_id,event_time,sku_id,warehouse_id,movement_type,quantity,source_system
EVT212368,2026-02-01 19:57:00,SKU-1283,WH-04,OUT,38,WMS
EVT212369,2026-02-04 15:21:00,SKU-1678,WH-02,OUT,10,POS
EVT212370,2026/04/14 13:11,SKU-1839,WH-02,OUT,61,WMS
EVT212371,,SKU-1818,WH-01,IN,42,ERP
EVT212372,23/02/2026,SKU-1185,WH-03,OUT,116,ERP
EVT212373,06/04/2026,SKU-1001,WH-05,IN,28,POS
EVT212374,,SKU-1040,WH-04,IN,69,WMS
EVT212375,2026/03/26 16:43,SKU-1611,WH-01,IN,29,POS
EVT212376,2026/03/13 15:55,SKU-1839,WH-01,IN,84,WMS
EVT212377,2026/04/02 05:07,SKU-1623,WH-03,IN,31,WMS
EVT212378,,SKU-1895,WH-02,OUT,33,ERP
EVT212379,16/01/2026,SKU-1752,WH-01,OUT,37,WMS
EVT212380,2026-03-25 23:17:00,SKU-1431,WH-01,OUT,100,POS
EVT212381,2026/03/10 04:02,SKU-1997,WH-04,OUT,71,POS
EVT212382,2026/04/06 00:29,SKU-1379,WH-01,OUT,111,WMS
EVT212383,2026-04-08 21:40:00,SKU-1172,WH-01,OUT,23,WMS
EVT212384,09/02/2026,,WH-02,OUT,34,WMS
EVT212385,,SKU-1940,WH-03,INVALID,76,ERP
EVT212386,2026/02/02 10:25,SKU-1140,WH-03,IN,110,ERP
EVT212387,2026-03-19 10:17:00,SKU-1200,WH-03,OUT,45,POS
EVT212388,2026-03-11 05:39:00,SKU-1544,WH-01,IN,52,ERP
EVT212389,2026/01/04 10:53,SKU-1185,,IN,106,WMS
EVT212390,01/04/2026,SKU-1256,WH-03,IN,57,ERP
EVT212391,2026/02/12 00:25,SKU-1800,WH-02,OUT,65,POS
EVT212392,18/02/2026,SKU-1248,WH-04,IN,104,POS
EVT212393,28/02/2026,SKU-1184,WH-02,IN,-5,POS
EVT212394,,SKU-1816,WH-02,IN,40,POS
EVT212395,2026/02/10 01:38,SKU-1846,WH-03,IN,57,ERP
EVT212396,25/03/2026,SKU-1090,WH-03,IN,41,POS
EVT212397,2026-03-15 00:41:00,SKU-1080,WH-01,OUT,58,ERP
EVT212398,2026/02/07 01:47,SKU-1978,WH-01,IN,71,POS
EVT212399,28/02/2026,SKU-1156,WH-03,OUT,-5,POS
EVT212400,17/02/2026,SKU-1469,WH-01,IN,70,ERP
EVT212401,,SKU-1457,WH-02,INVALID,26,ERP
EVT212402,2026/03/30 22:26,SKU-1053,WH-04,OUT,83,WMS
EVT212403,15/03/2026,,WH-02,OUT,59,WMS
EVT212404,,SKU-1748,WH-05,IN,91,WMS
EVT212405,2026-01-21 15:38:00,SKU-1047,WH-02,IN,45,ERP
EVT212406,27/02/2026,SKU-1762,WH-03,OUT,45,POS
EVT212407,2026-03-27 17:00:00,SKU-1861,WH-05,IN,45,POS
EVT212408,23/01/2026,SKU-1686,WH-04,IN,87,ERP
EVT212409,20/03/2026,SKU-1443,WH-02,IN,53,ERP
EVT212410,2026/03/16 10:48,SKU-1106,WH-03,IN,-5,ERP
EVT212411,,SKU-1315,,IN,14,POS
EVT212412,,SKU-1298,WH-04,IN,20,ERP
EVT212413,2026-03-28 15:09:00,SKU-1274,WH-05,OUT,46,ERP
EVT212414,,SKU-1062,WH-04,OUT,49,WMS
EVT212415,2026-02-21 06:09:00,SKU-1820,WH-01,OUT,35,ERP
EVT212416,2026-03-05 12:02:00,SKU-1170,WH-01,IN,14,WMS
EVT212417,2026-02-12 18:19:00,SKU-1480,WH-01,IN,34,WMS
EVT212418,16/03/2026,SKU-1278,WH-01,IN,46,WMS
EVT212419,2026-01-01 03:26:00,SKU-1889,WH-04,IN,10,WMS
EVT212420,2026/04/18 22:49,SKU-1197,WH-01,IN,17,ERP
EVT212421,29/03/2026,SKU-1703,WH-01,OUT,87,WMS
EVT212422,18/01/2026,SKU-1533,WH-03,IN,28,WMS
EVT212423,2026/01/22 20:16,SKU-1429,WH-01,IN,6,ERP
EVT212424,2026/03/11 04:26,SKU-1675,WH-03,IN,100,POS
EVT212425,2026-01-26 04:41:00,SKU-1888,WH-01,IN,19,POS
EVT212426,,SKU-1714,WH-02,IN,104,POS
EVT212427,2026/01/28 18:13,SKU-1218,WH-03,INVALID,119,WMS
EVT212428,30/03/2026,SKU-1849,WH-02,INVALID,53,ERP
EVT212429,,SKU-1461,WH-05,OUT,88,POS
EVT212430,2026/02/23 14:33,SKU-1687,WH-02,IN,69,POS
EVT212431,,SKU-1277,WH-01,OUT,40,POS
EVT212432,2026-02-11 06:20:00,SKU-1939,WH-01,IN,62,ERP
EVT212433,2026/01/28 23:04,SKU-1191,WH-03,IN,20,WMS
EVT212434,20/01/2026,SKU-1875,WH-04,OUT,50,ERP
EVT212435,2026/03/20 08:00,SKU-1694,WH-05,OUT,34,POS
EVT212436,2026/03/19 08:54,SKU-1908,WH-05,IN,36,WMS
EVT212437,29/03/2026,SKU-1508,WH-03,IN,29,ERP
EVT212438,01/01/2026,SKU-1404,WH-02,OUT,23,WMS
EVT212439,15/04/2026,SKU-1802,WH-02,OUT,79,WMS
EVT212440,,SKU-1316,WH-01,OUT,81,WMS
EVT212441,2026/02/02 14:33,SKU-1826,WH-01,IN,26,ERP
EVT212442,2026-04-02 07:38:00,SKU-1181,WH-01,OUT,13,ERP
EVT212443,,SKU-1570,WH-03,IN,70,POS
EVT212444,2026-04-19 08:22:00,SKU-1532,WH-01,OUT,-5,WMS
EVT212445,2026/03/08 04:53,SKU-1260,WH-04,IN,19,WMS
EVT212446,2026-04-19 08:02:00,SKU-1236,WH-03,IN,47,POS
EVT212447,,SKU-1883,,OUT,44,ERP
EVT212448,2026/02/04 07:49,SKU-1535,WH-01,OUT,45,ERP
EVT212449,2026-04-25 15:58:00,SKU-1806,WH-02,IN,71,ERP
EVT212450,2026/02/04 23:50,SKU-1646,WH-03,IN,59,POS
EVT212451,09/04/2026,SKU-1332,WH-01,OUT,68,POS
EVT212452,2026-01-24 17:36:00,SKU-1147,WH-03,IN,42,POS
EVT212453,2026-03-25 23:10:00,SKU-1102,WH-04,IN,51,WMS
EVT212454,,SKU-1027,WH-05,IN,32,POS
EVT212455,,SKU-1291,WH-04,OUT,20,POS
EVT212456,03/03/2026,SKU-1070,WH-05,IN,58,POS
EVT212457,2026/01/23 15:17,SKU-1962,WH-03,IN,29,POS
EVT212458,,SKU-1574,WH-03,IN,116,WMS
EVT212459,2026/03/09 16:27,SKU-1213,WH-03,IN,82,ERP
EVT212460,2026-02-10 10:11:00,SKU-1510,WH-01,IN,16,POS
EVT212461,,SKU-1985,WH-01,IN,5,WMS
EVT212462,06/02/2026,SKU-1735,WH-05,INVALID,52,POS
EVT212463,05/02/2026,SKU-1552,WH-01,OUT,25,ERP
EVT212464,01/05/2026,SKU-1879,WH-05,OUT,69,WMS
EVT212465,,SKU-1076,WH-05,IN,62,WMS
EVT212466,,SKU-1394,WH-02,OUT,88,POS
EVT212467,10/03/2026,SKU-1045,WH-05,IN,82,ERP
EVT212468,2026/05/01 23:52,SKU-1421,WH-01,IN,65,WMS
EVT212469,,SKU-1106,WH-02,INVALID,40,WMS
EVT212470,09/02/2026,SKU-1241,WH-02,OUT,52,ERP
EVT212471,2026/01/21 23:57,SKU-1151,WH-03,IN,19,POS
EVT212472,,SKU-1603,WH-02,IN,28,ERP
EVT212473,30/03/2026,SKU-1015,WH-04,IN,109,WMS
EVT212474,,SKU-1763,WH-03,IN,22,POS
EVT212475,06/02/2026,SKU-1667,WH-01,IN,30,ERP
EVT212476,28/01/2026,SKU-1391,WH-03,INVALID,36,ERP
EVT212477,,SKU-1595,WH-01,IN,118,WMS
EVT212478,,SKU-1616,WH-05,IN,36,POS
EVT212479,,SKU-1962,WH-03,OUT,88,ERP
EVT212480,,SKU-1166,WH-01,OUT,30,WMS
EVT212481,17/01/2026,SKU-1973,WH-05,OUT,112,WMS
EVT212482,2026/04/20 11:29,SKU-1775,WH-04,IN,18,WMS
EVT212483,2026-03-13 16:56:00,SKU-1930,WH-01,IN,48,POS
EVT212484,2026-03-09 19:13:00,SKU-1543,WH-02,OUT,48,ERP
EVT212485,2026/01/11 20:09,SKU-1894,WH-05,IN,71,POS
EVT212486,2026/04/01 22:29,SKU-1365,WH-01,IN,29,ERP
EVT212487,2026/02/09 13:48,SKU-1369,WH-03,OUT,31,ERP
EVT212488,2026/03/08 22:41,SKU-1319,WH-01,IN,42,ERP
EVT212489,,SKU-1399,WH-05,IN,117,POS
EVT212490,2026-04-05 15:40:00,SKU-1401,WH-02,OUT,26,POS
EVT212491,2026/01/21 06:36,SKU-1994,WH-01,IN,31,POS
EVT212492,,SKU-1031,WH-01,OUT,57,POS
EVT212493,2026-04-19 17:59:00,SKU-1748,WH-03,OUT,32,POS
EVT212494,,SKU-1000,WH-01,IN,20,POS
EVT212495,21/03/2026,SKU-1023,WH-02,IN,82,WMS
EVT212496,,SKU-1157,WH-02,IN,79,ERP
EVT212497,2026-03-19 18:22:00,SKU-1783,WH-05,IN,-5,ERP
EVT212498,2026-03-27 07:14:00,SKU-1661,WH-01,IN,11,ERP
EVT212499,,SKU-1899,WH-04,IN,71,POS
EVT212500,06/03/2026,SKU-1106,WH-02,OUT,117,POS
EVT212501,09/04/2026,SKU-1047,WH-02,OUT,58,ERP
EVT212502,2026/03/19 07:17,SKU-1694,WH-01,OUT,59,ERP
EVT212503,2026-03-22 08:30:00,SKU-1151,WH-01,OUT,42,ERP
EVT212504,2026-05-01 18:34:00,SKU-1884,WH-02,IN,96,ERP
EVT212505,2026/02/02 14:24,SKU-1212,WH-01,IN,37,POS
EVT212506,,SKU-1288,WH-05,IN,107,WMS
EVT212507,,SKU-1011,WH-02,IN,31,WMS
EVT212508,24/01/2026,,WH-01,INVALID,74,WMS
EVT212509,09/02/2026,SKU-1745,WH-01,IN,38,WMS
EVT212510,2026/04/30 20:48,SKU-1559,WH-04,OUT,105,ERP
EVT212511,2026-01-21 03:11:00,SKU-1072,WH-04,IN,44,WMS
EVT212512,,SKU-1298,WH-03,IN,27,ERP
EVT212513,14/02/2026,SKU-1398,WH-02,OUT,43,WMS
EVT212514,,SKU-1652,,OUT,18,ERP
EVT212515,,SKU-1867,WH-02,OUT,96,ERP
EVT212516,2026-04-30 17:04:00,SKU-1454,WH-01,IN,39,WMS
EVT212517,2026/04/17 17:28,SKU-1133,WH-01,IN,10,POS
EVT212518,13/01/2026,SKU-1825,WH-04,IN,50,ERP
EVT212519,2026-02-24 03:12:00,SKU-1876,WH-03,IN,9,POS
EVT212520,2026/03/23 12:40,SKU-1535,WH-04,INVALID,36,ERP
EVT212521,03/03/2026,SKU-1138,WH-03,OUT,68,ERP
EVT212522,2026/04/24 07:12,SKU-1532,WH-01,OUT,12,POS
EVT212523,,SKU-1649,WH-03,OUT,91,ERP
EVT212524,2026/04/25 09:40,SKU-1369,WH-03,IN,9,ERP
EVT212525,2026/04/09 14:24,SKU-1661,WH-01,OUT,81,POS
EVT212526,2026-03-03 19:37:00,SKU-1475,WH-04,IN,-5,POS
EVT212527,15/04/2026,SKU-1888,WH-01,INVALID,112,ERP
EVT212528,04/03/2026,SKU-1580,WH-02,IN,41,WMS
EVT212529,,SKU-1852,WH-01,OUT,71,WMS
EVT212530,,SKU-1187,WH-02,IN,36,POS
EVT212531,2026/02/18 20:00,SKU-1203,WH-02,IN,120,WMS
EVT212532,2026/02/06 00:01,SKU-1693,WH-01,IN,41,ERP
EVT212533,,SKU-1435,WH-02,IN,118,WMS
EVT212534,2026/04/26 04:45,SKU-1311,WH-03,IN,63,WMS
EVT212535,2026/01/09 13:51,SKU-1950,WH-02,OUT,39,WMS
EVT212536,2026/03/20 05:59,SKU-1993,WH-03,OUT,15,WMS
EVT212537,06/03/2026,SKU-1619,WH-01,OUT,50,POS
EVT212538,2026/04/12 10:31,SKU-1434,WH-04,OUT,35,ERP
EVT212539,22/02/2026,SKU-1376,WH-05,OUT,102,POS
EVT212540,,SKU-1211,WH-02,IN,7,WMS
EVT212541,2026-02-15 09:58:00,,WH-01,IN,111,WMS
EVT212542,28/01/2026,SKU-1242,WH-01,OUT,20,POS
EVT212543,,SKU-1982,WH-05,IN,109,POS
EVT212544,2026/02/26 18:04,SKU-1353,WH-01,IN,51,WMS
EVT212545,,SKU-1394,WH-04,OUT,-5,WMS
EVT212546,,SKU-1453,WH-01,OUT,67,POS
EVT212547,2026/04/11 19:52,SKU-1656,WH-01,OUT,22,ERP
EVT212548,2026-02-28 18:25:00,SKU-1455,WH-05,IN,20,WMS
EVT212549,2026/04/15 01:37,SKU-1849,WH-02,OUT,27,ERP
EVT212550,2026-04-02 14:14:00,SKU-1156,WH-01,OUT,73,ERP
EVT212551,2026/04/08 03:34,SKU-1144,WH-01,IN,31,ERP
EVT212552,2026/01/23 18:56,SKU-1636,WH-04,IN,83,WMS
EVT212553,2026-01-13 04:45:00,SKU-1972,WH-03,OUT,104,WMS
EVT212554,2026/04/23 07:42,SKU-1981,WH-03,OUT,14,POS
EVT212555,,SKU-1512,WH-02,IN,32,POS
EVT212556,,SKU-1743,WH-03,IN,27,POS
EVT212557,2026-01-21 07:43:00,SKU-1670,WH-01,IN,36,WMS
EVT212558,,SKU-1610,WH-02,IN,21,WMS
EVT212559,2026-04-22 03:32:00,SKU-1143,WH-04,IN,51,WMS
EVT212560,2026/04/20 23:20,SKU-1230,,OUT,10,WMS
EVT212561,10/03/2026,SKU-1780,WH-03,IN,116,POS
EVT212562,,SKU-1335,WH-04,IN,17,POS
EVT212563,2026-03-02 01:35:00,SKU-1699,WH-04,IN,22,WMS
EVT212564,2026/01/24 22:32,SKU-1846,WH-01,OUT,75,POS
EVT212565,,SKU-1200,WH-03,IN,92,WMS
EVT212566,2026-01-25 11:44:00,SKU-1089,WH-05,OUT,13,POS
EVT212567,2026/03/24 00:48,SKU-1013,WH-04,INVALID,93,WMS
EVT212568,,SKU-1697,WH-05,OUT,22,POS
EVT212569,07/04/2026,,WH-01,OUT,102,WMS
EVT212570,2026-02-11 06:22:00,SKU-1608,WH-03,IN,23,POS
EVT212571,06/01/2026,SKU-1315,WH-03,IN,67,WMS
EVT212572,03/01/2026,SKU-1952,WH-05,OUT,13,POS
EVT212573,,SKU-1891,WH-01,IN,32,WMS
EVT212574,2026-02-14 08:54:00,,WH-05,IN,25,WMS
EVT212575,07/02/2026,SKU-1837,WH-04,IN,45,WMS
EVT212576,2026-01-15 08:25:00,SKU-1052,WH-05,IN,28,ERP
EVT212577,01/02/2026,SKU-1688,WH-02,IN,45,WMS
EVT212578,2026-04-08 17:23:00,SKU-1479,WH-04,OUT,29,POS
EVT212579,2026/03/24 14:20,SKU-1809,WH-04,OUT,57,ERP
EVT212580,2026-02-05 09:38:00,SKU-1517,WH-04,IN,43,POS
EVT212581,2026/01/26 01:47,SKU-1473,WH-05,IN,58,ERP
EVT212582,2026-01-03 19:44:00,SKU-1074,WH-03,OUT,19,WMS
EVT212583,2026-02-12 18:39:00,SKU-1970,WH-02,IN,3,ERP
EVT212584,,SKU-1948,WH-03,IN,12,WMS
EVT212585,15/04/2026,SKU-1074,WH-04,IN,29,ERP
EVT212586,09/03/2026,SKU-1050,WH-01,IN,23,POS
EVT212587,16/02/2026,SKU-1152,WH-04,IN,52,POS
EVT212588,,SKU-1950,WH-03,IN,118,WMS
EVT212589,,SKU-1439,WH-04,IN,77,POS
EVT212590,2026/03/12 18:57,SKU-1835,WH-02,OUT,-5,POS
EVT212591,2026/03/28 05:12,SKU-1293,WH-01,IN,37,WMS
EVT212592,,SKU-1380,WH-01,OUT,84,POS
EVT212593,26/04/2026,SKU-1921,WH-02,OUT,43,ERP
EVT212594,2026-03-27 21:55:00,SKU-1547,WH-02,OUT,103,ERP
EVT212595,04/02/2026,SKU-1736,WH-01,IN,97,POS
EVT212596,25/03/2026,SKU-1086,WH-02,OUT,93,WMS
EVT212597,2026-02-04 08:21:00,SKU-1857,WH-01,OUT,104,POS
EVT212598,2026-01-21 23:49:00,SKU-1213,WH-03,OUT,18,POS
EVT212599,17/02/2026,SKU-1939,WH-04,IN,119,POS
EVT212600,2026/04/03 10:35,SKU-1286,WH-02,IN,95,POS
EVT212601,04/01/2026,SKU-1356,WH-01,IN,25,ERP
EVT212602,,SKU-1063,WH-05,OUT,108,WMS
EVT212603,17/01/2026,SKU-1636,WH-04,OUT,19,WMS
EVT212604,2026/01/05 11:57,SKU-1968,WH-01,IN,100,POS
EVT212605,,SKU-1020,WH-01,OUT,43,WMS
EVT212606,23/02/2026,SKU-1480,WH-03,IN,36,ERP
EVT212607,2026-01-26 14:07:00,SKU-1844,WH-02,OUT,117,POS
EVT212608,,SKU-1002,,OUT,12,ERP
EVT212609,23/02/2026,SKU-1333,WH-03,OUT,32,WMS
EVT212610,2026-03-28 07:42:00,SKU-1927,WH-05,IN,54,WMS
EVT212611,,SKU-1181,WH-02,OUT,7,WMS
EVT212612,2026/03/11 05:17,SKU-1364,WH-02,IN,57,ERP
EVT212613,2026-02-06 01:46:00,SKU-1685,WH-03,IN,21,POS
EVT212614,2026-04-23 22:14:00,SKU-1194,WH-01,IN,14,WMS
EVT212615,2026-02-20 20:55:00,SKU-1285,WH-04,IN,57,ERP
EVT212616,26/04/2026,SKU-1026,WH-05,IN,71,POS
EVT212617,2026-01-18 14:54:00,SKU-1962,WH-02,OUT,45,WMS
EVT212618,,SKU-1801,WH-05,IN,41,WMS
EVT212619,2026-04-11 02:02:00,SKU-1593,WH-02,IN,29,WMS
EVT212620,27/03/2026,SKU-1601,WH-01,IN,13,POS
EVT212621,2026/03/16 07:05,SKU-1346,WH-01,OUT,20,POS
EVT212622,2026-02-22 07:01:00,,WH-04,OUT,20,POS
EVT212623,2026/02/27 14:23,SKU-1775,WH-02,OUT,119,POS
EVT212624,2026/03/07 17:36,SKU-1054,WH-02,OUT,52,WMS
EVT212625,2026/01/08 19:52,SKU-1641,WH-01,OUT,64,POS
EVT212626,08/01/2026,SKU-1386,WH-03,OUT,16,WMS
EVT212627,,SKU-1116,WH-03,OUT,10,WMS
EVT212628,,SKU-1326,WH-02,OUT,29,ERP
EVT212629,,SKU-1550,WH-03,OUT,22,ERP
EVT212630,2026-01-22 02:38:00,SKU-1412,WH-01,OUT,96,POS
EVT212631,,SKU-1577,WH-04,IN,74,POS
EVT212632,2026/04/08 12:25,SKU-1384,WH-01,IN,65,ERP
EVT212633,2026/02/23 14:14,SKU-1776,WH-03,OUT,10,WMS
EVT212634,21/01/2026,SKU-1696,WH-04,OUT,18,WMS
EVT212635,2026/02/25 15:59,SKU-1525,WH-03,IN,75,POS
EVT212636,22/04/2026,SKU-1374,WH-05,OUT,32,POS
EVT212637,2026-03-13 03:40:00,SKU-1392,WH-02,IN,113,WMS
EVT212638,2026-05-01 14:46:00,SKU-1066,,OUT,104,WMS
EVT212639,2026-02-25 17:05:00,SKU-1656,WH-02,OUT,-5,WMS
EVT212640,13/02/2026,SKU-1301,WH-04,IN,23,POS
EVT212641,2026/03/30 02:12,SKU-1652,WH-02,OUT,20,WMS
EVT212642,02/02/2026,SKU-1957,WH-02,OUT,16,ERP
EVT212643,2026-02-13 07:46:00,SKU-1155,WH-02,OUT,100,POS
EVT212644,2026/04/13 11:33,SKU-1197,WH-05,IN,25,ERP
EVT212645,2026-04-11 07:32:00,SKU-1237,WH-01,OUT,31,WMS
EVT212646,27/04/2026,SKU-1185,WH-03,IN,33,WMS
EVT212647,,SKU-1875,WH-01,OUT,18,ERP
EVT212648,2026/04/04 14:37,SKU-1455,WH-02,IN,45,WMS
EVT212649,2026/04/07 04:14,SKU-1209,WH-03,IN,35,ERP
EVT212650,,SKU-1842,WH-02,OUT,30,POS
EVT212651,,SKU-1413,WH-03,OUT,95,POS
EVT212652,,SKU-1714,WH-02,IN,63,POS
EVT212653,2026/01/15 21:50,SKU-1397,WH-03,IN,9,WMS
EVT212654,,SKU-1861,WH-02,IN,63,WMS
EVT212655,2026-01-03 21:22:00,SKU-1552,WH-03,IN,40,ERP
EVT212656,07/04/2026,SKU-1099,WH-04,OUT,14,ERP
EVT212657,2026-04-28 04:40:00,SKU-1284,WH-02,IN,53,POS
EVT212658,2026-01-27 13:57:00,SKU-1277,WH-02,IN,-5,WMS
EVT212659,2026-01-26 17:03:00,SKU-1188,WH-02,IN,30,ERP
EVT212660,25/04/2026,SKU-1032,WH-02,OUT,45,POS
EVT212661,13/01/2026,SKU-1758,WH-03,IN,73,ERP
EVT212662,2026-01-25 01:46:00,SKU-1972,WH-03,OUT,49,ERP
EVT212663,2026/03/08 11:29,SKU-1946,WH-03,IN,20,ERP
EVT212664,,SKU-1039,WH-01,IN,97,POS
EVT212665,2026-03-07 12:36:00,SKU-1080,WH-01,IN,110,ERP
EVT212666,19/02/2026,SKU-1049,WH-02,OUT,51,WMS
EVT212667,2026-02-24 18:09:00,SKU-1909,WH-03,OUT,35,POS
EVT212668,2026-01-07 02:13:00,SKU-1730,,IN,112,ERP
EVT212669,20/02/2026,SKU-1465,WH-05,OUT,67,POS
EVT212670,2026-02-02 05:56:00,SKU-1264,WH-01,OUT,19,POS
EVT212671,2026-02-26 20:43:00,SKU-1811,WH-02,OUT,17,ERP
EVT212672,2026-03-09 13:42:00,SKU-1183,WH-02,IN,60,WMS
EVT212673,2026-02-15 11:39:00,SKU-1628,WH-01,IN,45,ERP
EVT212674,18/03/2026,SKU-1141,WH-03,IN,82,ERP
EVT212675,2026-02-09 03:31:00,SKU-1130,WH-04,OUT,27,ERP
EVT212676,2026/02/18 21:42,SKU-1679,WH-01,IN,35,WMS
EVT212677,18/03/2026,SKU-1559,WH-03,OUT,32,POS
EVT212678,19/01/2026,SKU-1606,WH-02,IN,28,POS
EVT212679,2026/04/25 02:25,SKU-1778,WH-03,IN,60,ERP
EVT212680,2026-03-24 01:13:00,SKU-1020,WH-01,OUT,34,WMS
EVT212681,2026/03/03 01:41,SKU-1313,WH-01,OUT,64,ERP
EVT212682,2026/01/04 06:03,SKU-1165,WH-02,IN,117,POS
EVT212683,,SKU-1707,WH-01,IN,22,WMS
EVT212684,2026-01-09 12:12:00,,WH-02,OUT,58,WMS
EVT212685,,SKU-1736,WH-03,IN,48,POS
EVT212686,,SKU-1772,WH-01,INVALID,37,ERP
EVT212687,,SKU-1174,WH-04,OUT,55,ERP
EVT212688,2026/02/08 21:58,SKU-1226,WH-03,OUT,97,POS
EVT212689,2026/03/16 17:58,SKU-1627,WH-01,OUT,49,WMS
EVT212690,2026-04-20 02:01:00,SKU-1381,WH-02,OUT,69,WMS
EVT212691,2026-02-18 19:52:00,SKU-1665,WH-03,IN,61,ERP
EVT212692,,SKU-1385,WH-01,IN,55,ERP
EVT212693,2026/02/04 22:19,SKU-1321,WH-03,OUT,58,POS
EVT212694,,SKU-1576,WH-02,OUT,103,WMS
EVT212695,2026-03-27 08:41:00,SKU-1694,WH-03,IN,65,WMS
EVT212696,2026-04-25 21:33:00,SKU-1876,WH-03,OUT,99,ERP
EVT212697,2026/04/11 07:13,SKU-1480,WH-02,IN,24,WMS
EVT212698,2026/01/31 14:48,SKU-1114,WH-02,IN,94,WMS
EVT212699,2026-03-13 12:03:00,SKU-1423,WH-04,IN,5,POS
EVT212700,15/02/2026,SKU-1201,WH-01,OUT,117,WMS
EVT212701,2026-03-02 12:21:00,,WH-01,IN,117,ERP
EVT212702,2026-04-28 03:51:00,SKU-1189,,IN,27,WMS
EVT212703,2026/03/12 10:29,SKU-1677,WH-03,IN,37,ERP
EVT212704,11/04/2026,SKU-1462,WH-02,OUT,39,ERP
EVT212705,28/02/2026,SKU-1811,WH-01,IN,66,POS
EVT212706,2026/02/13 15:04,SKU-1264,WH-03,IN,71,POS
EVT212707,,SKU-1574,WH-02,IN,107,WMS
EVT212708,2026-04-09 01:00:00,SKU-1722,WH-01,IN,-5,ERP
EVT212709,2026-04-04 11:41:00,SKU-1603,WH-01,IN,29,ERP
EVT212710,2026-01-28 22:49:00,SKU-1771,WH-01,IN,54,ERP
EVT212711,2026/02/25 22:52,SKU-1654,WH-01,IN,24,ERP
EVT212712,2026-03-08 13:40:00,SKU-1535,WH-02,OUT,25,POS
EVT212713,10/03/2026,SKU-1028,WH-02,OUT,60,ERP
EVT212714,08/03/2026,SKU-1136,WH-04,OUT,15,POS
EVT212715,2026/03/19 18:29,SKU-1553,WH-01,IN,25,WMS
EVT212716,2026/02/15 10:13,SKU-1519,WH-03,OUT,62,POS
EVT212717,2026-03-14 01:08:00,SKU-1430,WH-02,OUT,10,ERP
EVT212718,18/01/2026,SKU-1411,WH-05,OUT,68,WMS
EVT212719,2026/03/29 19:57,SKU-1761,WH-05,OUT,31,ERP
EVT212720,2026-02-04 04:12:00,SKU-1227,WH-01,OUT,62,WMS
EVT212721,2026-02-21 04:21:00,SKU-1633,WH-02,IN,39,WMS
EVT212722,13/01/2026,SKU-1347,WH-02,IN,53,POS
EVT212723,2026/01/11 21:31,SKU-1237,WH-02,IN,10,POS
EVT212724,2026-03-04 19:24:00,SKU-1875,WH-05,OUT,64,ERP
EVT212725,,SKU-1873,WH-04,IN,35,ERP
EVT212726,27/02/2026,SKU-1038,WH-02,OUT,30,WMS
EVT212727,2026-03-01 07:37:00,SKU-1072,WH-02,IN,49,WMS
EVT212728,07/04/2026,SKU-1117,WH-01,IN,102,ERP
EVT212729,,SKU-1490,WH-02,INVALID,110,POS
EVT212730,2026/01/11 17:36,SKU-1311,WH-02,IN,44,POS
EVT212731,2026/01/06 00:11,SKU-1840,WH-01,IN,113,POS
EVT212732,2026/02/25 17:39,SKU-1627,WH-03,OUT,7,WMS
EVT212733,2026/01/10 23:12,SKU-1518,WH-01,OUT,60,ERP
EVT212734,2026-01-25 08:12:00,SKU-1927,WH-02,IN,28,WMS
EVT212735,,SKU-1951,WH-01,IN,40,ERP
EVT212736,08/03/2026,SKU-1565,WH-01,OUT,73,WMS
EVT212737,,SKU-1973,WH-03,OUT,43,POS
EVT212738,2026-03-16 09:15:00,SKU-1920,WH-01,OUT,54,POS
EVT212739,2026-01-11 12:19:00,SKU-1355,WH-01,IN,25,ERP
EVT212740,,SKU-1978,WH-01,IN,91,ERP
EVT212741,27/02/2026,SKU-1199,WH-01,OUT,28,WMS
EVT212742,,SKU-1165,WH-02,IN,44,WMS
EVT212743,2026/03/06 10:00,SKU-1858,WH-03,IN,44,WMS
EVT212744,2026/02/05 08:10,SKU-1358,WH-02,IN,54,ERP
EVT212745,14/02/2026,SKU-1825,WH-01,IN,25,WMS
EVT212746,2026/02/13 17:15,SKU-1396,WH-01,IN,51,POS
EVT212747,25/01/2026,SKU-1355,WH-02,OUT,86,WMS
EVT212748,2026-01-10 07:55:00,SKU-1483,WH-01,IN,96,ERP
EVT212749,2026/04/16 21:46,SKU-1929,WH-01,IN,33,ERP
EVT212750,2026/03/24 21:58,SKU-1785,WH-03,OUT,86,POS
EVT212751,2026/01/25 10:04,SKU-1949,WH-05,IN,104,WMS
EVT212752,,SKU-1591,WH-01,OUT,24,POS
EVT212753,,SKU-1784,WH-03,IN,85,WMS
EVT212754,01/03/2026,SKU-1391,WH-01,OUT,57,WMS
EVT212755,,SKU-1153,WH-02,IN,41,ERP
EVT212756,2026-04-23 12:50:00,SKU-1323,WH-01,OUT,61,WMS
EVT212757,25/01/2026,SKU-1043,WH-01,IN,100,WMS
EVT212758,,SKU-1022,WH-05,IN,40,WMS
EVT212759,15/03/2026,SKU-1897,WH-02,INVALID,6,POS
EVT212760,2026-04-06 14:50:00,SKU-1508,WH-03,IN,64,ERP
EVT212761,2026/01/24 20:44,SKU-1744,WH-01,OUT,51,ERP
EVT212762,,SKU-1099,WH-03,IN,52,POS
EVT212763,02/02/2026,SKU-1970,WH-01,IN,75,WMS
